Pick 3 Day,11,26,2012,9,5,2,16,
Pick 3 Day,11,27,2012,8,7,3,18,
Pick 3 Day,11,28,2012,9,9,8,26,
Pick 3 Day,11,29,2012,3,6,8,17,
Pick 3 Day,11,30,2012,1,4,4,9,
Pick 3 Day,12,1,2012,4,0,2,6,
Pick 3 Day,12,3,2012,6,3,3,12,
Pick 3 Day,12,4,2012,9,0,8,17,
Pick 3 Day,12,5,2012,2,1,5,8,
Pick 3 Day,12,6,2012,6,0,4,10,
Pick 3 Day,12,7,2012,4,0,6,10,
Pick 3 Day,12,8,2012,8,0,7,15,
Pick 3 Day,12,10,2012,0,3,7,10,
Pick 3 Day,12,11,2012,0,0,8,8,
Pick 3 Day,12,12,2012,6,5,8,19,
Pick 3 Day,12,13,2012,9,1,9,19,
Pick 3 Day,12,14,2012,1,7,1,9,
Pick 3 Day,12,15,2012,1,9,7,17,
Pick 3 Day,12,17,2012,4,8,3,15,
Pick 3 Day,12,18,2012,6,4,3,13,
Pick 3 Day,12,19,2012,5,7,8,20,
Pick 3 Day,12,20,2012,4,9,4,17,
Pick 3 Day,12,21,2012,0,4,7,11,
Pick 3 Day,12,22,2012,6,4,9,19,
Pick 3 Day,12,24,2012,1,0,6,7,
Pick 3 Day,12,25,2012,9,1,5,15,
Pick 3 Day,12,26,2012,4,4,8,16,
Pick 3 Day,12,27,2012,4,1,1,6,
Pick 3 Day,12,28,2012,8,7,8,23,
Pick 3 Day,12,29,2012,4,5,8,17,
Pick 3 Day,12,31,2012,1,4,6,11,
Pick 3 Day,1,1,2013,8,9,1,18,
Pick 3 Day,1,2,2013,5,8,7,20,
Pick 3 Day,1,3,2013,8,4,0,12,
Pick 3 Day,1,4,2013,7,1,2,10,
Pick 3 Day,1,5,2013,0,0,9,9,
Pick 3 Day,1,7,2013,3,4,3,10,
Pick 3 Day,1,8,2013,8,6,7,21,
Pick 3 Day,1,9,2013,8,8,9,25,
Pick 3 Day,1,10,2013,7,9,7,23,
Pick 3 Day,1,11,2013,1,7,8,16,
Pick 3 Day,1,12,2013,2,6,1,9,
Pick 3 Day,1,14,2013,2,6,5,13,
Pick 3 Day,1,15,2013,2,3,7,12,
Pick 3 Day,1,16,2013,2,6,4,12,
Pick 3 Day,1,17,2013,4,7,5,16,
Pick 3 Day,1,18,2013,5,6,8,19,
Pick 3 Day,1,19,2013,3,7,0,10,
Pick 3 Day,1,21,2013,5,6,9,20,
Pick 3 Day,1,22,2013,2,8,2,12,
Pick 3 Day,1,23,2013,0,7,4,11,
Pick 3 Day,1,24,2013,0,4,4,8,
Pick 3 Day,1,25,2013,4,1,2,7,
Pick 3 Day,1,26,2013,1,4,1,6,
Pick 3 Day,1,28,2013,9,0,9,18,
Pick 3 Day,1,29,2013,6,3,2,11,
Pick 3 Day,1,30,2013,5,3,7,15,
Pick 3 Day,1,31,2013,7,3,7,17,
Pick 3 Day,2,1,2013,8,8,0,16,
Pick 3 Day,2,2,2013,5,1,4,10,
Pick 3 Day,2,4,2013,6,0,0,6,
Pick 3 Day,2,5,2013,5,5,4,14,
Pick 3 Day,2,6,2013,1,6,3,10,
Pick 3 Day,2,7,2013,6,4,7,17,
Pick 3 Day,2,8,2013,5,5,0,10,
Pick 3 Day,2,9,2013,4,6,8,18,
Pick 3 Day,2,11,2013,4,0,0,4,
Pick 3 Day,2,12,2013,0,4,0,4,
Pick 3 Day,2,13,2013,9,5,8,22,
Pick 3 Day,2,14,2013,3,7,4,14,
Pick 3 Day,2,15,2013,6,9,5,20,
Pick 3 Day,2,16,2013,1,4,2,7,
Pick 3 Day,2,18,2013,1,0,6,7,
Pick 3 Day,2,19,2013,5,9,4,18,
Pick 3 Day,2,20,2013,0,6,7,13,
Pick 3 Day,2,21,2013,8,2,1,11,
Pick 3 Day,2,22,2013,9,9,5,23,
Pick 3 Day,2,23,2013,8,0,3,11,
Pick 3 Day,2,25,2013,4,0,9,13,
Pick 3 Day,2,26,2013,5,6,2,13,
Pick 3 Day,2,27,2013,1,3,0,4,
Pick 3 Day,2,28,2013,9,9,1,19,
Pick 3 Day,3,1,2013,9,7,2,18,
Pick 3 Day,3,2,2013,8,0,7,15,
Pick 3 Day,3,4,2013,7,9,1,17,
Pick 3 Day,3,5,2013,0,2,6,8,
Pick 3 Day,3,6,2013,4,3,8,15,
Pick 3 Day,3,7,2013,7,4,1,12,
Pick 3 Day,3,8,2013,9,3,7,19,
Pick 3 Day,3,9,2013,5,5,0,10,
Pick 3 Day,3,11,2013,2,7,5,14,
Pick 3 Day,3,12,2013,0,2,0,2,
Pick 3 Day,3,13,2013,9,6,0,15,
Pick 3 Day,3,14,2013,7,1,7,15,
Pick 3 Day,3,15,2013,0,3,6,9,
Pick 3 Day,3,16,2013,0,5,4,9,
Pick 3 Day,3,18,2013,1,3,1,5,
Pick 3 Day,3,19,2013,1,3,6,10,
Pick 3 Day,3,20,2013,1,9,1,11,
Pick 3 Day,3,21,2013,0,0,3,3,
Pick 3 Day,3,22,2013,3,8,5,16,
Pick 3 Day,3,23,2013,6,2,5,13,
Pick 3 Day,3,25,2013,5,7,3,15,
Pick 3 Day,3,26,2013,3,5,9,17,
Pick 3 Day,3,27,2013,1,5,4,10,
Pick 3 Day,3,28,2013,1,3,1,5,
Pick 3 Day,3,29,2013,3,2,1,6,
Pick 3 Day,3,30,2013,5,3,3,11,
Pick 3 Day,4,1,2013,0,2,5,7,
Pick 3 Day,4,2,2013,7,6,6,19,
Pick 3 Day,4,3,2013,8,4,0,12,
Pick 3 Day,4,4,2013,9,9,3,21,
Pick 3 Day,4,5,2013,9,6,0,15,
Pick 3 Day,4,6,2013,3,4,0,7,
Pick 3 Day,4,8,2013,0,8,2,10,
Pick 3 Day,4,9,2013,7,8,7,22,
Pick 3 Day,4,10,2013,9,6,8,23,
Pick 3 Day,4,11,2013,3,7,4,14,
Pick 3 Day,4,12,2013,2,2,9,13,
Pick 3 Day,4,13,2013,1,4,8,13,
Pick 3 Day,4,15,2013,0,1,0,1,
Pick 3 Day,4,16,2013,6,1,0,7,
Pick 3 Day,4,17,2013,3,5,6,14,
Pick 3 Day,4,18,2013,9,2,6,17,
Pick 3 Day,4,19,2013,4,5,1,10,
Pick 3 Day,4,20,2013,4,1,7,12,
Pick 3 Day,4,22,2013,1,8,8,17,
Pick 3 Day,4,23,2013,5,3,3,11,
Pick 3 Day,4,24,2013,3,4,8,15,
Pick 3 Day,4,25,2013,9,4,5,18,
Pick 3 Day,4,26,2013,4,5,8,17,
Pick 3 Day,4,27,2013,7,4,9,20,
Pick 3 Day,4,29,2013,1,7,9,17,
Pick 3 Day,4,30,2013,2,5,4,11,
Pick 3 Day,5,1,2013,1,8,8,17,
Pick 3 Day,5,2,2013,4,7,3,14,
Pick 3 Day,5,3,2013,4,7,8,19,
Pick 3 Day,5,4,2013,3,1,1,5,
Pick 3 Day,5,6,2013,7,1,7,15,
Pick 3 Day,5,7,2013,5,5,8,18,
Pick 3 Day,5,8,2013,2,6,8,16,
Pick 3 Day,5,9,2013,4,6,7,17,
Pick 3 Day,5,10,2013,5,2,1,8,
Pick 3 Day,5,11,2013,5,1,5,11,
Pick 3 Day,5,13,2013,8,1,0,9,
Pick 3 Day,5,14,2013,3,1,5,9,
Pick 3 Day,5,15,2013,7,3,1,11,
Pick 3 Day,5,16,2013,9,1,3,13,
Pick 3 Day,5,17,2013,0,6,1,7,
Pick 3 Day,5,18,2013,3,9,2,14,
Pick 3 Day,5,20,2013,1,7,5,13,
Pick 3 Day,5,21,2013,5,6,5,16,
Pick 3 Day,5,22,2013,8,6,5,19,
Pick 3 Day,5,23,2013,7,8,9,24,
Pick 3 Day,5,24,2013,0,7,6,13,
Pick 3 Day,5,25,2013,4,5,3,12,
Pick 3 Day,5,27,2013,0,5,8,13,
Pick 3 Day,5,28,2013,7,0,1,8,
Pick 3 Day,5,29,2013,5,1,6,12,
Pick 3 Day,5,30,2013,9,8,1,18,
Pick 3 Day,5,31,2013,1,5,8,14,
Pick 3 Day,6,1,2013,9,1,5,15,
Pick 3 Day,6,3,2013,3,8,6,17,
Pick 3 Day,6,4,2013,0,0,6,6,
Pick 3 Day,6,5,2013,4,2,0,6,
Pick 3 Day,6,6,2013,1,2,7,10,
Pick 3 Day,6,7,2013,2,9,6,17,
Pick 3 Day,6,8,2013,6,2,5,13,
Pick 3 Day,6,10,2013,2,3,7,12,
Pick 3 Day,6,11,2013,4,6,8,18,
Pick 3 Day,6,12,2013,4,3,1,8,
Pick 3 Day,6,13,2013,5,7,7,19,
Pick 3 Day,6,14,2013,9,3,2,14,
Pick 3 Day,6,15,2013,2,0,4,6,
Pick 3 Day,6,17,2013,4,2,9,15,
Pick 3 Day,6,18,2013,9,0,5,14,
Pick 3 Day,6,19,2013,5,2,4,11,
Pick 3 Day,6,20,2013,1,5,5,11,
Pick 3 Day,6,21,2013,5,5,2,12,
Pick 3 Day,6,22,2013,9,8,9,26,
Pick 3 Day,6,24,2013,1,8,1,10,
Pick 3 Day,6,25,2013,0,1,6,7,
Pick 3 Day,6,26,2013,2,3,5,10,
Pick 3 Day,6,27,2013,6,3,5,14,
Pick 3 Day,6,28,2013,8,3,6,17,
Pick 3 Day,6,29,2013,2,4,9,15,
Pick 3 Day,7,1,2013,5,2,6,13,
Pick 3 Day,7,2,2013,2,6,0,8,
Pick 3 Day,7,3,2013,1,2,3,6,
Pick 3 Day,7,4,2013,9,1,3,13,
Pick 3 Day,7,5,2013,8,1,7,16,
Pick 3 Day,7,6,2013,2,2,3,7,
Pick 3 Day,7,8,2013,3,0,9,12,
Pick 3 Day,7,9,2013,5,4,8,17,
Pick 3 Day,7,10,2013,4,9,5,18,
Pick 3 Day,7,11,2013,0,7,7,14,
Pick 3 Day,7,12,2013,3,6,3,12,
Pick 3 Day,7,13,2013,0,2,5,7,
Pick 3 Day,7,15,2013,5,1,1,7,
Pick 3 Day,7,16,2013,9,7,1,17,
Pick 3 Day,7,17,2013,7,8,8,23,
Pick 3 Day,7,18,2013,2,9,6,17,
Pick 3 Day,7,19,2013,5,8,9,22,
Pick 3 Day,7,20,2013,7,0,1,8,
Pick 3 Day,7,22,2013,5,3,9,17,
Pick 3 Day,7,23,2013,7,9,1,17,
Pick 3 Day,7,24,2013,0,1,2,3,
Pick 3 Day,7,25,2013,2,0,4,6,
Pick 3 Day,7,26,2013,4,9,2,15,
Pick 3 Day,7,27,2013,0,6,7,13,
Pick 3 Day,7,29,2013,8,3,3,14,
Pick 3 Day,7,30,2013,6,9,4,19,
Pick 3 Day,7,31,2013,0,6,6,12,
Pick 3 Day,8,1,2013,9,5,6,20,
Pick 3 Day,8,2,2013,6,5,6,17,
Pick 3 Day,8,3,2013,3,6,8,17,
Pick 3 Day,8,5,2013,9,1,6,16,
Pick 3 Day,8,6,2013,3,7,7,17,
Pick 3 Day,8,7,2013,4,7,1,12,
Pick 3 Day,8,8,2013,9,0,8,17,
Pick 3 Day,8,9,2013,7,9,9,25,
Pick 3 Day,8,10,2013,7,5,6,18,
Pick 3 Day,8,12,2013,8,7,8,23,
Pick 3 Day,8,13,2013,7,0,0,7,
Pick 3 Day,8,14,2013,4,3,3,10,
Pick 3 Day,8,15,2013,1,8,2,11,
Pick 3 Day,8,16,2013,9,4,4,17,
Pick 3 Day,8,17,2013,0,6,5,11,
Pick 3 Day,8,19,2013,7,0,2,9,
Pick 3 Day,8,20,2013,8,2,8,18,
Pick 3 Day,8,21,2013,6,2,8,16,
Pick 3 Day,8,22,2013,3,2,7,12,
Pick 3 Day,8,23,2013,4,7,9,20,
Pick 3 Day,8,24,2013,5,6,7,18,
Pick 3 Day,8,26,2013,0,4,1,5,
Pick 3 Day,8,27,2013,6,3,0,9,
Pick 3 Day,8,28,2013,0,6,3,9,
Pick 3 Day,8,29,2013,7,5,3,15,
Pick 3 Day,8,30,2013,8,7,5,20,
Pick 3 Day,8,31,2013,7,2,9,18,
Pick 3 Day,9,2,2013,6,7,0,13,
Pick 3 Day,9,3,2013,9,5,5,19,
Pick 3 Day,9,4,2013,8,9,1,18,
Pick 3 Day,9,5,2013,1,9,6,16,
Pick 3 Day,9,6,2013,6,6,7,19,
Pick 3 Day,9,7,2013,2,1,2,5,
Pick 3 Day,9,9,2013,3,6,4,13,
Pick 3 Day,9,10,2013,4,5,4,13,
Pick 3 Day,9,11,2013,8,8,0,16,
Pick 3 Day,9,12,2013,1,8,7,16,
Pick 3 Day,9,13,2013,3,2,0,5,
Pick 3 Day,9,14,2013,0,3,8,11,
Pick 3 Day,9,16,2013,5,7,7,19,
Pick 3 Day,9,17,2013,5,9,6,20,
Pick 3 Day,9,18,2013,8,7,0,15,
Pick 3 Day,9,19,2013,7,0,2,9,
Pick 3 Day,9,20,2013,3,5,0,8,
Pick 3 Day,9,21,2013,1,8,8,17,
Pick 3 Day,9,23,2013,2,1,5,8,
Pick 3 Day,9,24,2013,6,6,3,15,
Pick 3 Day,9,25,2013,5,6,3,14,
Pick 3 Day,9,26,2013,4,4,7,15,
Pick 3 Day,9,27,2013,1,4,1,6,
Pick 3 Day,9,28,2013,4,0,0,4,
Pick 3 Day,9,30,2013,6,9,1,16,
Pick 3 Day,10,1,2013,2,0,4,6,
Pick 3 Day,10,2,2013,1,7,8,16,
Pick 3 Day,10,3,2013,3,8,4,15,
Pick 3 Day,10,4,2013,5,3,4,12,
Pick 3 Day,10,5,2013,2,6,6,14,
Pick 3 Day,10,7,2013,6,4,6,16,
Pick 3 Day,10,8,2013,9,2,6,17,
Pick 3 Day,10,9,2013,2,6,5,13,
Pick 3 Day,10,10,2013,2,4,6,12,
Pick 3 Day,10,11,2013,9,2,0,11,
Pick 3 Day,10,12,2013,2,3,3,8,
Pick 3 Day,10,14,2013,9,1,6,16,
Pick 3 Day,10,15,2013,7,6,6,19,
Pick 3 Day,10,16,2013,9,7,2,18,
Pick 3 Day,10,17,2013,7,4,2,13,
Pick 3 Day,10,18,2013,4,1,1,6,
Pick 3 Day,10,19,2013,8,5,6,19,
Pick 3 Day,10,21,2013,4,4,1,9,
Pick 3 Day,10,22,2013,7,4,1,12,
Pick 3 Day,10,23,2013,9,5,0,14,
Pick 3 Day,10,24,2013,9,5,4,18,
Pick 3 Day,10,25,2013,6,2,7,15,
Pick 3 Day,10,26,2013,3,4,3,10,
Pick 3 Day,10,28,2013,3,7,0,10,
Pick 3 Day,10,29,2013,0,0,5,5,
Pick 3 Day,10,30,2013,0,6,8,14,
Pick 3 Day,10,31,2013,8,8,5,21,
Pick 3 Day,11,1,2013,7,4,1,12,
Pick 3 Day,11,2,2013,8,0,0,8,
Pick 3 Day,11,4,2013,2,7,7,16,
Pick 3 Day,11,5,2013,9,4,1,14,
Pick 3 Day,11,6,2013,4,0,3,7,
Pick 3 Day,11,7,2013,6,9,2,17,
Pick 3 Day,11,8,2013,9,6,9,24,
Pick 3 Day,11,9,2013,9,5,3,17,
Pick 3 Day,11,11,2013,7,4,3,14,
Pick 3 Day,11,12,2013,2,2,2,6,
Pick 3 Day,11,13,2013,1,3,8,12,
Pick 3 Day,11,14,2013,5,9,8,22,
Pick 3 Day,11,15,2013,0,3,2,5,
Pick 3 Day,11,16,2013,4,0,1,5,
Pick 3 Day,11,18,2013,2,0,1,3,
Pick 3 Day,11,19,2013,6,2,3,11,
Pick 3 Day,11,20,2013,1,0,9,10,
Pick 3 Day,11,21,2013,9,9,2,20,
Pick 3 Day,11,22,2013,3,5,2,10,
Pick 3 Day,11,23,2013,3,6,3,12,
Pick 3 Day,11,25,2013,0,3,5,8,
Pick 3 Day,11,26,2013,4,6,0,10,
Pick 3 Day,11,27,2013,8,3,7,18,
Pick 3 Day,11,28,2013,4,2,2,8,
Pick 3 Day,11,29,2013,0,3,4,7,
Pick 3 Day,11,30,2013,3,1,0,4,
Pick 3 Day,12,2,2013,0,0,9,9,
Pick 3 Day,12,3,2013,7,2,9,18,
Pick 3 Day,12,4,2013,4,8,9,21,
Pick 3 Day,12,5,2013,7,7,6,20,
Pick 3 Day,12,6,2013,1,4,1,6,
Pick 3 Day,12,7,2013,2,7,1,10,
Pick 3 Day,12,9,2013,1,6,6,13,
Pick 3 Day,12,10,2013,7,5,9,21,
Pick 3 Day,12,11,2013,6,9,7,22,
Pick 3 Day,12,12,2013,2,5,6,13,
Pick 3 Day,12,13,2013,8,6,3,17,
Pick 3 Day,12,14,2013,1,1,6,8,
Pick 3 Day,12,16,2013,2,5,1,8,
Pick 3 Day,12,17,2013,3,1,7,11,
Pick 3 Day,12,18,2013,8,7,2,17,
Pick 3 Day,12,19,2013,5,6,4,15,
Pick 3 Day,12,20,2013,2,0,0,2,
Pick 3 Day,12,21,2013,4,9,5,18,
Pick 3 Day,12,23,2013,2,2,5,9,
Pick 3 Day,12,24,2013,1,3,3,7,
Pick 3 Day,12,25,2013,1,5,1,7,
Pick 3 Day,12,26,2013,5,3,4,12,
Pick 3 Day,12,27,2013,0,8,1,9,
Pick 3 Day,12,28,2013,2,2,9,13,
Pick 3 Day,12,30,2013,9,5,3,17,
Pick 3 Day,12,31,2013,2,1,6,9,
Pick 3 Day,1,1,2014,0,6,8,14,
Pick 3 Day,1,2,2014,5,2,6,13,
Pick 3 Day,1,3,2014,7,7,3,17,
Pick 3 Day,1,4,2014,6,8,1,15,
Pick 3 Day,1,6,2014,2,7,4,13,
Pick 3 Day,1,7,2014,5,1,5,11,
Pick 3 Day,1,8,2014,8,7,2,17,
Pick 3 Day,1,9,2014,4,6,0,10,
Pick 3 Day,1,10,2014,6,0,4,10,
Pick 3 Day,1,11,2014,9,7,6,22,
Pick 3 Day,1,13,2014,5,0,5,10,
Pick 3 Day,1,14,2014,2,1,5,8,
Pick 3 Day,1,15,2014,5,6,4,15,
Pick 3 Day,1,16,2014,3,3,2,8,
Pick 3 Day,1,17,2014,9,1,1,11,
Pick 3 Day,1,18,2014,4,4,9,17,
Pick 3 Day,1,20,2014,2,0,6,8,
Pick 3 Day,1,21,2014,7,6,6,19,
Pick 3 Day,1,22,2014,2,8,5,15,
Pick 3 Day,1,23,2014,7,2,9,18,
Pick 3 Day,1,24,2014,2,7,5,14,
Pick 3 Day,1,25,2014,9,0,3,12,
Pick 3 Day,1,27,2014,1,3,7,11,
Pick 3 Day,1,28,2014,5,6,3,14,
Pick 3 Day,1,29,2014,2,2,1,5,
Pick 3 Day,1,30,2014,9,5,1,15,
Pick 3 Day,1,31,2014,3,3,6,12,
Pick 3 Day,2,1,2014,2,8,9,19,
Pick 3 Day,2,3,2014,0,6,1,7,
Pick 3 Day,2,4,2014,7,8,3,18,
Pick 3 Day,2,5,2014,9,7,4,20,
Pick 3 Day,2,6,2014,4,4,9,17,
Pick 3 Day,2,7,2014,3,7,9,19,
Pick 3 Day,2,8,2014,0,8,3,11,
Pick 3 Day,2,10,2014,5,2,2,9,
Pick 3 Day,2,11,2014,6,7,8,21,
Pick 3 Day,2,12,2014,4,8,7,19,
Pick 3 Day,2,13,2014,7,2,8,17,
Pick 3 Day,2,14,2014,5,1,1,7,
Pick 3 Day,2,15,2014,6,8,0,14,
Pick 3 Day,2,17,2014,9,8,0,17,
Pick 3 Day,2,18,2014,3,1,4,8,
Pick 3 Day,2,19,2014,7,2,3,12,
Pick 3 Day,2,20,2014,0,4,2,6,
Pick 3 Day,2,21,2014,2,2,7,11,
Pick 3 Day,2,22,2014,0,5,7,12,
Pick 3 Day,2,24,2014,2,5,7,14,
Pick 3 Day,2,25,2014,1,3,4,8,
Pick 3 Day,2,26,2014,7,5,4,16,
Pick 3 Day,2,27,2014,3,2,7,12,
Pick 3 Day,2,28,2014,3,8,8,19,
Pick 3 Day,3,1,2014,2,9,6,17,
Pick 3 Day,3,3,2014,8,1,2,11,
Pick 3 Day,3,4,2014,8,5,9,22,
Pick 3 Day,3,5,2014,4,0,2,6,
Pick 3 Day,3,6,2014,2,4,8,14,
Pick 3 Day,3,7,2014,3,7,4,14,
Pick 3 Day,3,8,2014,8,6,8,22,
Pick 3 Day,3,10,2014,0,5,6,11,
Pick 3 Day,3,11,2014,5,2,2,9,
Pick 3 Day,3,12,2014,0,9,9,18,
Pick 3 Day,3,13,2014,4,2,5,11,
Pick 3 Day,3,14,2014,9,2,0,11,
Pick 3 Day,3,15,2014,8,1,4,13,
Pick 3 Day,3,17,2014,4,3,2,9,
Pick 3 Day,3,18,2014,1,2,7,10,
Pick 3 Day,3,19,2014,1,4,0,5,
Pick 3 Day,3,20,2014,0,5,0,5,
Pick 3 Day,3,21,2014,4,3,1,8,
Pick 3 Day,3,22,2014,1,2,7,10,
Pick 3 Day,3,24,2014,1,1,8,10,
Pick 3 Day,3,25,2014,2,6,1,9,
Pick 3 Day,3,26,2014,9,7,2,18,
Pick 3 Day,3,27,2014,2,2,6,10,
Pick 3 Day,3,28,2014,7,7,8,22,
Pick 3 Day,3,29,2014,3,9,7,19,
Pick 3 Day,3,31,2014,5,0,3,8,
Pick 3 Day,4,1,2014,8,7,4,19,
Pick 3 Day,4,2,2014,1,0,8,9,
Pick 3 Day,4,3,2014,2,5,0,7,
Pick 3 Day,4,4,2014,0,8,4,12,
Pick 3 Day,4,5,2014,9,9,0,18,
Pick 3 Day,4,7,2014,7,1,7,15,
Pick 3 Day,4,8,2014,2,4,0,6,
Pick 3 Day,4,9,2014,2,9,3,14,
Pick 3 Day,4,10,2014,1,6,3,10,
Pick 3 Day,4,11,2014,5,6,8,19,
Pick 3 Day,4,12,2014,3,0,5,8,
Pick 3 Day,4,14,2014,2,9,3,14,
Pick 3 Day,4,15,2014,2,1,6,9,
Pick 3 Day,4,16,2014,8,7,0,15,
Pick 3 Day,4,17,2014,7,6,1,14,
Pick 3 Day,4,18,2014,1,2,6,9,
Pick 3 Day,4,19,2014,5,3,0,8,
Pick 3 Day,4,21,2014,1,4,1,6,
Pick 3 Day,4,22,2014,1,2,6,9,
Pick 3 Day,4,23,2014,7,8,4,19,
Pick 3 Day,4,24,2014,9,1,4,14,
Pick 3 Day,4,25,2014,2,3,2,7,
Pick 3 Day,4,26,2014,9,7,1,17,
Pick 3 Day,4,28,2014,1,2,4,7,
Pick 3 Day,4,29,2014,2,1,8,11,
Pick 3 Day,4,30,2014,3,1,5,9,
Pick 3 Day,5,1,2014,6,4,3,13,
Pick 3 Day,5,2,2014,5,6,6,17,
Pick 3 Day,5,3,2014,1,8,3,12,
Pick 3 Day,5,5,2014,6,4,8,18,
Pick 3 Day,5,6,2014,9,8,5,22,
Pick 3 Day,5,7,2014,2,4,8,14,
Pick 3 Day,5,8,2014,5,4,7,16,
Pick 3 Day,5,9,2014,2,3,9,14,
Pick 3 Day,5,10,2014,5,3,0,8,
Pick 3 Day,5,12,2014,4,1,8,13,
Pick 3 Day,5,13,2014,3,2,0,5,
Pick 3 Day,5,14,2014,2,3,6,11,
Pick 3 Day,5,15,2014,3,8,6,17,
Pick 3 Day,5,16,2014,3,2,3,8,
Pick 3 Day,5,17,2014,6,6,7,19,
Pick 3 Day,5,19,2014,5,3,5,13,
Pick 3 Day,5,20,2014,0,6,0,6,
Pick 3 Day,5,21,2014,6,5,5,16,
Pick 3 Day,5,22,2014,9,2,6,17,
Pick 3 Day,5,23,2014,0,5,8,13,
Pick 3 Day,5,24,2014,7,3,1,11,
Pick 3 Day,5,26,2014,9,6,5,20,
Pick 3 Day,5,27,2014,4,5,4,13,
Pick 3 Day,5,28,2014,0,1,0,1,
Pick 3 Day,5,29,2014,7,0,6,13,
Pick 3 Day,5,30,2014,0,0,7,7,
Pick 3 Day,5,31,2014,7,3,6,16,
Pick 3 Day,6,2,2014,1,0,1,2,
Pick 3 Day,6,3,2014,7,2,0,9,
Pick 3 Day,6,4,2014,8,8,1,17,
Pick 3 Day,6,5,2014,5,6,1,12,
Pick 3 Day,6,6,2014,4,7,2,13,
Pick 3 Day,6,7,2014,3,7,2,12,
Pick 3 Day,6,9,2014,2,3,8,13,
Pick 3 Day,6,10,2014,4,9,0,13,
Pick 3 Day,6,11,2014,7,2,3,12,
Pick 3 Day,6,12,2014,7,8,8,23,
Pick 3 Day,6,13,2014,0,8,5,13,
Pick 3 Day,6,14,2014,2,0,1,3,
Pick 3 Day,6,16,2014,6,0,8,14,
Pick 3 Day,6,17,2014,1,5,1,7,
Pick 3 Day,6,18,2014,5,7,1,13,
Pick 3 Day,6,19,2014,2,4,4,10,
Pick 3 Day,6,20,2014,1,8,3,12,
Pick 3 Day,6,21,2014,9,3,1,13,
Pick 3 Day,6,23,2014,8,9,8,25,
Pick 3 Day,6,24,2014,9,2,4,15,
Pick 3 Day,6,25,2014,0,8,6,14,
Pick 3 Day,6,26,2014,4,7,9,20,
Pick 3 Day,6,27,2014,1,1,9,11,
Pick 3 Day,6,28,2014,1,5,5,11,
Pick 3 Day,6,30,2014,1,5,0,6,
Pick 3 Day,7,1,2014,2,6,3,11,
Pick 3 Day,7,2,2014,5,1,9,15,
Pick 3 Day,7,3,2014,6,1,4,11,
Pick 3 Day,7,4,2014,1,9,9,19,
Pick 3 Day,7,5,2014,6,9,7,22,
Pick 3 Day,7,7,2014,2,6,1,9,
Pick 3 Day,7,8,2014,1,6,3,10,
Pick 3 Day,7,9,2014,0,4,6,10,
Pick 3 Day,7,10,2014,6,4,4,14,
Pick 3 Day,7,11,2014,9,2,0,11,
Pick 3 Day,7,12,2014,0,3,3,6,
Pick 3 Day,7,14,2014,1,7,9,17,
Pick 3 Day,7,15,2014,0,7,5,12,
Pick 3 Day,7,16,2014,2,0,5,7,
Pick 3 Day,7,17,2014,8,8,9,25,
Pick 3 Day,7,18,2014,7,1,0,8,
Pick 3 Day,7,19,2014,7,3,3,13,
Pick 3 Day,7,21,2014,2,0,8,10,
Pick 3 Day,7,22,2014,9,4,6,19,
Pick 3 Day,7,23,2014,3,8,5,16,
Pick 3 Day,7,24,2014,9,5,2,16,
Pick 3 Day,7,25,2014,2,8,1,11,
Pick 3 Day,7,26,2014,9,4,8,21,
Pick 3 Day,7,28,2014,6,7,6,19,
Pick 3 Day,7,29,2014,7,9,2,18,
Pick 3 Day,7,30,2014,3,4,2,9,
Pick 3 Day,7,31,2014,2,0,0,2,
Pick 3 Day,8,1,2014,5,4,8,17,
Pick 3 Day,8,2,2014,8,8,0,16,
Pick 3 Day,8,4,2014,9,0,0,9,
Pick 3 Day,8,5,2014,9,7,3,19,
Pick 3 Day,8,6,2014,7,4,4,15,
Pick 3 Day,8,7,2014,2,6,2,10,
Pick 3 Day,8,8,2014,9,6,9,24,
Pick 3 Day,8,9,2014,6,2,2,10,
Pick 3 Day,8,11,2014,4,5,0,9,
Pick 3 Day,8,12,2014,5,4,6,15,
Pick 3 Day,8,13,2014,4,0,0,4,
Pick 3 Day,8,14,2014,6,6,7,19,
Pick 3 Day,8,15,2014,9,7,6,22,
Pick 3 Day,8,16,2014,7,7,1,15,
Pick 3 Day,8,18,2014,2,3,5,10,
Pick 3 Day,8,19,2014,2,2,8,12,
Pick 3 Day,8,20,2014,4,8,1,13,
Pick 3 Day,8,21,2014,6,8,0,14,
Pick 3 Day,8,22,2014,9,2,2,13,
Pick 3 Day,8,23,2014,1,8,4,13,
Pick 3 Day,8,25,2014,3,4,2,9,
Pick 3 Day,8,26,2014,1,1,5,7,
Pick 3 Day,8,27,2014,4,9,8,21,
Pick 3 Day,8,28,2014,1,1,3,5,
Pick 3 Day,8,29,2014,4,4,3,11,
Pick 3 Day,8,30,2014,9,0,4,13,
Pick 3 Day,9,1,2014,1,4,3,8,
Pick 3 Day,9,2,2014,5,7,4,16,
Pick 3 Day,9,3,2014,4,7,4,15,
Pick 3 Day,9,4,2014,5,3,7,15,
Pick 3 Day,9,5,2014,3,4,8,15,
Pick 3 Day,9,6,2014,5,7,6,18,
Pick 3 Day,9,8,2014,7,3,4,14,
Pick 3 Day,9,9,2014,2,9,6,17,
